Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Coordinates,Latitude,Longitude
9618,CA-2018-160633,16/11/2018,21/11/2018,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,43402.0,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,899.982,"Bowling Green, Ohio, United States",41.3747744,-83.6513229
9619,CA-2018-160633,16/11/2018,21/11/2018,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,43402.0,East,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352,"Bowling Green, Ohio, United States",41.3747744,-83.6513229
9620,CA-2018-160633,16/11/2018,21/11/2018,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,43402.0,East,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,139.96,"Bowling Green, Ohio, United States",41.3747744,-83.6513229
9621,CA-2015-115133,26/09/2015,30/09/2015,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Lancaster,Ohio,43130.0,East,OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,16.704,"Lancaster, Ohio, United States",39.7136754,-82.5993294
9622,CA-2015-115133,26/09/2015,30/09/2015,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Lancaster,Ohio,43130.0,East,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,3.152,"Lancaster, Ohio, United States",39.7136754,-82.5993294
9623,CA-2015-115133,26/09/2015,30/09/2015,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Lancaster,Ohio,43130.0,East,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896,"Lancaster, Ohio, United States",39.7136754,-82.5993294
9624,CA-2018-137449,29/06/2018,30/06/2018,First Class,ME-17725,Max Engle,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,21.392,"Dallas, Texas, United States",32.7762719,-96.7968559
9625,CA-2018-137449,29/06/2018,30/06/2018,First Class,ME-17725,Max Engle,Consumer,United States,Dallas,Texas,75220.0,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,307.314,"Dallas, Texas, United States",32.7762719,-96.7968559
9626,CA-2018-137449,29/06/2018,30/06/2018,First Class,ME-17725,Max Engle,Consumer,United States,Dallas,Texas,75220.0,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,409.9992,"Dallas, Texas, United States",32.7762719,-96.7968559
9627,CA-2018-103520,23/09/2018,25/09/2018,First Class,MH-17785,Maya Herman,Corporate,United States,Lubbock,Texas,79424.0,Central,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,9.248,"Lubbock, Texas, United States",33.5855677,-101.8470215
9628,CA-2015-139283,23/11/2015,27/11/2015,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,14.67,"Detroit, Michigan, United States",42.3315509,-83.0466403
9629,CA-2015-118192,13/01/2015,18/01/2015,Standard Class,MM-17920,Michael Moore,Consumer,United States,Newark,Ohio,43055.0,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,37.408,"Newark, Ohio, United States",40.0581205,-82.4012643
9630,CA-2015-118192,13/01/2015,18/01/2015,Standard Class,MM-17920,Michael Moore,Consumer,United States,Newark,Ohio,43055.0,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,3.438,"Newark, Ohio, United States",40.0581205,-82.4012643
9631,CA-2017-168844,31/05/2017,06/06/2017,Standard Class,NM-18520,Neoma Murray,Consumer,United States,New York City,New York,10011.0,East,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,7.152,"New York City, New York, United States",40.7127281,-74.0060152
9632,CA-2017-168844,31/05/2017,06/06/2017,Standard Class,NM-18520,Neoma Murray,Consumer,United States,New York City,New York,10011.0,East,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,179.7,"New York City, New York, United States",40.7127281,-74.0060152
9633,CA-2018-154809,13/02/2018,17/02/2018,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",90.64,"Minneapolis, Minnesota, United States",44.9772995,-93.2654692
9634,CA-2015-151330,14/10/2015,17/10/2015,First Class,TC-21295,Toby Carlisle,Consumer,United States,Everett,Massachusetts,2149.0,East,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,177.0,"Everett, Massachusetts, United States",42.40843,-71.0536625
9635,CA-2015-151330,14/10/2015,17/10/2015,First Class,TC-21295,Toby Carlisle,Consumer,United States,Everett,Massachusetts,2149.0,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",79.45,"Everett, Massachusetts, United States",42.40843,-71.0536625
9636,CA-2015-151330,14/10/2015,17/10/2015,First Class,TC-21295,Toby Carlisle,Consumer,United States,Everett,Massachusetts,2149.0,East,FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,1628.82,"Everett, Massachusetts, United States",42.40843,-71.0536625
9637,CA-2015-124702,18/11/2015,25/11/2015,Standard Class,MH-17785,Maya Herman,Corporate,United States,Seattle,Washington,98105.0,West,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",137.54,"Seattle, Washington, United States",47.6038321,-122.330062
9638,CA-2015-124702,18/11/2015,25/11/2015,Standard Class,MH-17785,Maya Herman,Corporate,United States,Seattle,Washington,98105.0,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",730.2,"Seattle, Washington, United States",47.6038321,-122.330062
9639,US-2018-125808,12/11/2018,15/11/2018,Second Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,90032.0,West,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,11.56,"Los Angeles, California, United States",34.0536909,-118.242766
9640,CA-2016-116638,28/01/2016,31/01/2016,Second Class,JH-15985,Joseph Holt,Consumer,United States,Concord,North Carolina,28027.0,South,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,4297.644,"Concord, North Carolina, United States",35.4094178,-80.5800049
9641,CA-2015-104563,07/03/2015,12/03/2015,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103.0,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,20.65,"Seattle, Washington, United States",47.6038321,-122.330062
9642,CA-2015-104563,07/03/2015,12/03/2015,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103.0,West,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",204.9,"Seattle, Washington, United States",47.6038321,-122.330062
9643,CA-2015-104563,07/03/2015,12/03/2015,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103.0,West,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,436.704,"Seattle, Washington, United States",47.6038321,-122.330062
9644,CA-2015-104563,07/03/2015,12/03/2015,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103.0,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",481.568,"Seattle, Washington, United States",47.6038321,-122.330062
9645,US-2018-107979,08/06/2018,13/06/2018,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,85301.0,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,89.544,"Glendale, Arizona, United States",33.5386858,-112.185994
9646,US-2018-107979,08/06/2018,13/06/2018,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,85301.0,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,35.168,"Glendale, Arizona, United States",33.5386858,-112.185994
9647,US-2018-107979,08/06/2018,13/06/2018,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,85301.0,West,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,72.588,"Glendale, Arizona, United States",33.5386858,-112.185994
9648,CA-2015-150518,19/11/2015,24/11/2015,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Coon Rapids,Minnesota,55433.0,Central,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,221.16,"Coon Rapids, Minnesota, United States",45.1728923,-93.3023898
9649,CA-2015-150518,19/11/2015,24/11/2015,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Coon Rapids,Minnesota,55433.0,Central,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,281.97,"Coon Rapids, Minnesota, United States",45.1728923,-93.3023898
9650,CA-2017-107104,26/11/2017,30/11/2017,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,90045.0,West,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,3406.664,"Los Angeles, California, United States",34.0536909,-118.242766
9651,CA-2017-107104,26/11/2017,30/11/2017,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,90045.0,West,OFF-AR-10004269,Office Supplies,Art,Newell 31,37.17,"Los Angeles, California, United States",34.0536909,-118.242766
9652,CA-2017-107104,26/11/2017,30/11/2017,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,90045.0,West,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,64.96,"Los Angeles, California, United States",34.0536909,-118.242766
9653,CA-2017-107104,26/11/2017,30/11/2017,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,90045.0,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,"Los Angeles, California, United States",34.0536909,-118.242766
9654,CA-2018-161893,23/01/2018,27/01/2018,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Tucson,Arizona,85705.0,West,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,95.984,"Tucson, Arizona, United States",32.2228765,-110.974847
9655,CA-2018-161893,23/01/2018,27/01/2018,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Tucson,Arizona,85705.0,West,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,4.938,"Tucson, Arizona, United States",32.2228765,-110.974847
9656,CA-2015-156160,22/09/2015,29/09/2015,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10035.0,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",97.44,"New York City, New York, United States",40.7127281,-74.0060152
9657,CA-2015-156160,22/09/2015,29/09/2015,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3.984,"New York City, New York, United States",40.7127281,-74.0060152
9658,CA-2015-156160,22/09/2015,29/09/2015,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10035.0,East,OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.04,"New York City, New York, United States",40.7127281,-74.0060152
9659,CA-2015-156160,22/09/2015,29/09/2015,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10035.0,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,579.528,"New York City, New York, United States",40.7127281,-74.0060152
9660,CA-2015-100860,26/03/2015,30/03/2015,Second Class,CS-12505,Cindy Stewart,Consumer,United States,Pomona,California,91767.0,West,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,18.75,"Pomona, California, United States",34.0553813,-117.7517496
9661,CA-2017-160717,06/06/2017,11/06/2017,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,93101.0,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,3023.928,"Santa Barbara, California, United States",34.4221319,-119.702667
9662,CA-2017-160717,06/06/2017,11/06/2017,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,93101.0,West,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,26.96,"Santa Barbara, California, United States",34.4221319,-119.702667
9663,CA-2017-160717,06/06/2017,11/06/2017,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,93101.0,West,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,477.6,"Santa Barbara, California, United States",34.4221319,-119.702667
9664,CA-2018-132619,31/08/2018,05/09/2018,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,San Francisco,California,94109.0,West,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,193.95,"San Francisco, California, United States",37.7792588,-122.4193286
9665,US-2016-120957,07/12/2016,07/12/2016,Same Day,KH-16690,Kristen Hastings,Corporate,United States,Riverside,California,92503.0,West,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,12.96,"Riverside, California, United States",33.9824949,-117.374238
9666,CA-2018-157448,16/11/2018,20/11/2018,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Los Angeles,California,90049.0,West,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,119.94,"Los Angeles, California, United States",34.0536909,-118.242766
9667,CA-2018-157448,16/11/2018,20/11/2018,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Los Angeles,California,90049.0,West,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42,"Los Angeles, California, United States",34.0536909,-118.242766
9668,CA-2017-126270,23/04/2017,27/04/2017,Standard Class,AF-10870,Art Ferguson,Consumer,United States,San Clemente,California,92672.0,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.088,"San Clemente, California, United States",33.4270275,-117.6124179
9669,CA-2017-126270,23/04/2017,27/04/2017,Standard Class,AF-10870,Art Ferguson,Consumer,United States,San Clemente,California,92672.0,West,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",71.97,"San Clemente, California, United States",33.4270275,-117.6124179
9670,CA-2018-145275,02/04/2018,06/04/2018,Standard Class,AH-10465,Amy Hunt,Consumer,United States,Decatur,Alabama,35601.0,South,OFF-LA-10001569,Office Supplies,Labels,Avery 499,14.94,"Decatur, Alabama, United States",34.6060203,-86.9838165
9671,CA-2016-133396,13/08/2016,15/08/2016,First Class,GK-14620,Grace Kelly,Corporate,United States,Greensboro,North Carolina,27405.0,South,OFF-AR-10001446,Office Supplies,Art,Newell 309,64.68,"Greensboro, North Carolina, United States",36.0726355,-79.7919754
9672,US-2018-140312,13/11/2018,19/11/2018,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Dublin,California,94568.0,West,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22.0,"Dublin, California, United States",37.7021521,-121.9357918
9673,CA-2017-114867,23/12/2017,28/12/2017,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,7.968,"Philadelphia, Pennsylvania, United States",39.9527237,-75.1635262
9674,CA-2017-114867,23/12/2017,28/12/2017,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-PH-10002645,Technology,Phones,LG G2,1499.97,"Philadelphia, Pennsylvania, United States",39.9527237,-75.1635262
9675,US-2015-164644,22/07/2015,24/07/2015,Second Class,JL-15850,John Lucas,Consumer,United States,Houston,Texas,77095.0,Central,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,26.632,"Houston, Texas, United States",29.7589382,-95.3676974
9676,CA-2017-137393,06/05/2017,10/05/2017,Standard Class,GM-14500,Gene McClure,Consumer,United States,Bakersfield,California,93309.0,West,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",41.6,"Bakersfield, California, United States",35.3738712,-119.019463
9677,US-2015-120175,28/11/2015,03/12/2015,Standard Class,MC-17635,Matthew Clasen,Corporate,United States,Richmond,Indiana,47374.0,Central,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,64.02,"Richmond, Indiana, United States",39.8286897,-84.8898521
9678,CA-2017-144785,18/04/2017,23/04/2017,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,New York City,New York,10009.0,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,6.99,"New York City, New York, United States",40.7127281,-74.0060152
9679,CA-2017-144785,18/04/2017,23/04/2017,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,New York City,New York,10009.0,East,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",6.84,"New York City, New York, United States",40.7127281,-74.0060152
9680,CA-2016-130113,27/12/2016,31/12/2016,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,San Francisco,California,94122.0,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323.1,"San Francisco, California, United States",37.7792588,-122.4193286
9681,CA-2016-130113,27/12/2016,31/12/2016,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,San Francisco,California,94122.0,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,668.16,"San Francisco, California, United States",37.7792588,-122.4193286
